ID,prefLabel,altLabel,definition,broader,isProcedureFor,exactMatch,closeMatch,source link
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_dc-ht-leco,TotalN_dc-ht-leco,,"Element analyzer (LECO analyzer), Dry Combustion",TotalN_dc,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_dc-ht-leco,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_dc-ht-leco
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_dc-spec,TotalN_dc-spec,,Spectrally measured and converted to N by dry combustion,TotalN_dc,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_dc-spec,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_dc-spec
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_h2so4,TotalN_h2so4,,H2SO4,,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_h2so4,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_h2so4
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_kjeldahl,TotalN_kjeldahl,,Method of Kjeldahl (digestion),,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_kjeldahl,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_kjeldahl
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_kjeldahl-nh4,TotalN_kjeldahl-nh4,,"Kjeldahl, and ammonia distillation",,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_kjeldahl-nh4,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_kjeldahl-nh4
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_nelson,TotalN_nelso,,"Nelson and Sommers, 1980",,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_nelson,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_nelson
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_tn04,TotalN_tn04,,"Dry combustion using a CN-corder and cobalt oxide or copper oxide as an oxidation accelerator (Tanabe and Araragi, 1970)",,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_tn04,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_tn04
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_tn06,TotalN_tn06,,Continuous flow analyser after digestion with H2SO4/salicyclic acid/H2O2/Se,,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_tn06,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_tn06
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_tn08,TotalN_tn08,,"Sample digested by sulphuric acid, distillation of released ammonia, back titration against sulpuric acid",,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_tn08,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_tn08
https://w3id.org/eusoilvoc#carbonTotalProcedure-TotC_calcul-ic-oc,TotC_calcul-ic-oc,,Calculated as sum of inorganic carbon and organic carbon,,soil total carbon,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_calcul-ic-oc,,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_calcul-ic-oc
https://w3id.org/eusoilvoc#carbonTotalProcedure-TotC_dc-ht,TotC_dc-ht,,Unacidified dry combustion at high temperature (950-1400 C). Total Carbon,,soil total carbon,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_dc-ht,,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_dc-ht
https://w3id.org/eusoilvoc#carbonTotalProcedure-TotC_dc-ht-analyser,TotC_dc-ht-analyser,,"Unacidified dry combustion at high temperature (950-1400 C). Total Carbon (USDA-NRCS method 6A), LECO analyzer at 1140 C",,soil total carbon,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_dc-ht-analyser,,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_dc-ht-analyser
https://w3id.org/eusoilvoc#carbonTotalProcedure-TotC_dc-ht-spec,TotC_dc-ht-spec,,Spectrally measured and converted to Unacidified dry combustion at high temperature (950-1400 C).,,soil total carbon,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_dc-ht-spec,,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_dc-ht-spec
https://w3id.org/eusoilvoc#carbonTotalProcedure-TotC_dc-mt,TotC_dc-mt,,Unacidified dry combustion at medium temperature (550-950 C).,,soil total carbon,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_dc-mt,,http://w3id.org/glosis/model/procedure/carbonTotalProcedure-TotC_dc-mt
https://w3id.org/eusoilvoc#organicMatterProcedure-TotHumC_unkn,TotHumC_unk,,Total humic carbon_unknown method,,soil organic matter,http://w3id.org/glosis/model/procedure/organicMatterProcedure-TotHumC_unkn,,http://w3id.org/glosis/model/procedure/organicMatterProcedure-TotHumC_unkn
https://w3id.org/eusoilvoc#Transpiration,transpiration,,,water interchange,,http://aims.fao.org/aos/agrovoc/c_7871 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Transpiration | http://www.eionet.europa.eu/gemet/concept/8630,,
https://w3id.org/eusoilvoc#TransverseDispersion,transverse dispersion,,,soil solute dispersive transport,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#TransverseDispersion,,
https://w3id.org/eusoilvoc#TreeDensity,tree density,,"Tree Density refers to the number of trees per unit area, usually expressed as trees per hectare. High tree density is often associated with forested ecosystems that contribute to soil fertility through organic matter inputs, root structures that stabilize the soil, and enhanced moisture retention. Source: FAO, 'Forest Resources Assessment'",trees,,http://opendata.inrae.fr/thesaurusINRAE/c_3020 | http://w3id.org/glosis/model/siteplot/treeDensityProperty,,http://w3id.org/glosis/model/siteplot/treeDensityProperty
https://w3id.org/eusoilvoc#Trees,trees,tree,,vegetation,,http://aims.fao.org/aos/agrovoc/c_7887 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Tree,,
https://w3id.org/eusoilvoc#UnsaturatedHydraulicConductivity,unsaturated hydraulic conductivity,,,soil hydraulic conductivity,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#UnsaturatedHydraulicConductivity | https://soilwise-he.github.io/soil-health#UnsaturatedHydraulicConductivity,,
https://w3id.org/eusoilvoc#UnsaturatedWaterFlow,unsaturated water flow,,,soil water flow,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#UnsaturatedWaterFlow,,
https://w3id.org/eusoilvoc#VariableCharge,variable charge,,,soil surface charge,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#VariableCharge,,
https://w3id.org/eusoilvoc#Vegetation,vegetation,,,plant cover,,http://aims.fao.org/aos/agrovoc/c_8176 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Vegetation | http://opendata.inrae.fr/thesaurusINRAE/c_8895 | http://www.eionet.europa.eu/gemet/concept/8922 | https://soilwise-he.github.io/soil-health#Vegetation,,
https://w3id.org/eusoilvoc#VegetationClass,vegetation class,,"Vegetation Class refers to the categorization of vegetation types based on species composition and structure, such as forests, grasslands, and wetlands. The class of vegetation affects soil fertility, microbial activity, and water retention, which in turn influences agricultural potential and ecosystem services. Source: FAO, 'Vegetation and Land Use in Arid Zones'",soil description,,http://w3id.org/glosis/model/siteplot/vegetationClassProperty,,http://w3id.org/glosis/model/siteplot/vegetationClassProperty
https://w3id.org/eusoilvoc#moistureContentProcedure-VMC_calcul-ptf,VMC_calcul-ptf,,Calculated by PTF,,soil moisture contents,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_calcul-ptf,,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_calcul-ptf
https://w3id.org/eusoilvoc#moistureContentProcedure-VMC_calcul-ptf-brookscorey,VMC_calcul-ptf-brookscorey,,Calculated by PTF of brooks - corey,,soil moisture contents,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_calcul-ptf-brookscorey,,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_calcul-ptf-brookscorey
https://w3id.org/eusoilvoc#moistureContentProcedure-VMC_d,VMC_d,,Volumetric moisture content in disturbed samples,,soil moisture contents,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_d,,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_d
https://w3id.org/eusoilvoc#moistureContentProcedure-VMC_d-cl,VMC_d-cl,,"Pressure-plate extraction, disturbed -clod- samples (wt%) * density",,soil moisture contents,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_d-cl,,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_d-cl
https://w3id.org/eusoilvoc#moistureContentProcedure-VMC_d-cl-ww,VMC_d-cl-ww,,"Pressure-plate extraction, disturbed -clod- samples (wt%) * density on weight/weight basis; to be converted to v/v (with BD at appropriate humidity)",,soil moisture contents,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_d-cl-ww,,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_d-cl-ww
https://w3id.org/eusoilvoc#moistureContentProcedure-VMC_d-ww,VMC_d-ww,,Volumetric moisture content in disturbed samples on weight/weight basis to be converted to v/v (with BD at appropriate humidity),,soil moisture contents,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_d-ww,,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_d-ww
https://w3id.org/eusoilvoc#moistureContentProcedure-VMC_ud,VMC_ud,,Undisturbed samples,,soil moisture contents,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_ud,,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_ud
https://w3id.org/eusoilvoc#moistureContentProcedure-VMC_ud-cl,VMC_ud-cl,,Natural clod,,soil moisture contents,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_ud-cl,,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_ud-cl
https://w3id.org/eusoilvoc#moistureContentProcedure-VMC_ud-co,VMC_ud-co,,Volumetric moisture content in undisturbed samples (pF rings cores),,soil moisture contents,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_ud-co,,http://w3id.org/glosis/model/procedure/moistureContentProcedure-VMC_ud-co
https://w3id.org/eusoilvoc#VoidClassification,void classification,voids classification,"The Voids Classification categorizes voids or pores in the soil based on size, shape, and arrangement. These voids are critical for water movement, air circulation, and root penetration. They are classified into macropores (large), mesopores (medium), and micropores (small). Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.",soil voids,,http://w3id.org/glosis/model/layerhorizon/voidsClassificationProperty,,http://w3id.org/glosis/model/layerhorizon/voidsClassificationProperty
https://w3id.org/eusoilvoc#VoidDiameter,void diameter,voids diameter,"The Voids Diameter refers to the size of void spaces in soil, which can range from macro-voids (larger pores) to micro-voids (tiny pores). Voids diameter impacts soil aeration, water retention, and drainage. Source: Soil Science Society of America (SSSA) Glossary.",soil voids,,http://w3id.org/glosis/model/layerhorizon/voidsDiameterProperty,,http://w3id.org/glosis/model/layerhorizon/voidsDiameterProperty
https://w3id.org/eusoilvoc#VoidRatio,void ratio,,,soil porosity,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#VoidRatio,,
https://w3id.org/eusoilvoc#WasteDisposal,waste disposal,,,soil engineering functions | soil environmental functions,,http://aims.fao.org/aos/agrovoc/c_8305 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#WasteDisposal | http://opendata.inrae.fr/thesaurusINRAE/c_4724 | http://www.eionet.europa.eu/gemet/concept/9062,,
https://w3id.org/eusoilvoc#WaterInterchange,water interchange,,,planetary phenomena,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#WaterInterchange,,
https://w3id.org/eusoilvoc#WaterPurification,water purification,,,soil functions,,http://aims.fao.org/aos/agrovoc/c_34145 | http://www.eionet.europa.eu/gemet/concept/9210 | https://soilwise-he.github.io/soil-health#WaterPurification,,
https://w3id.org/eusoilvoc#WaterQuality,water quality,,,soil engineering functions | soil environmental functions,,http://aims.fao.org/aos/agrovoc/c_16061 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#WaterQuality | http://opendata.inrae.fr/thesaurusINRAE/c_4669 | http://www.eionet.europa.eu/gemet/concept/9214 | https://soilwise-he.github.io/soil-health#WaterQuality,,
https://w3id.org/eusoilvoc#WaterRegulation,water regulation,,,soil functions,,https://soilwise-he.github.io/soil-health#WaterRegulation,,
https://w3id.org/eusoilvoc#WaterStorageCapacity,water storage capacity,,,soil function indicators,,https://soilwise-he.github.io/soil-health#WaterStorageCapacity,,
https://w3id.org/eusoilvoc#Weather,weather,,,planetary phenomena,,http://aims.fao.org/aos/agrovoc/c_15292 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Weather | http://www.eionet.europa.eu/gemet/concept/9269 | https://soilwise-he.github.io/soil-health#Weather,,
https://w3id.org/eusoilvoc#WeatherCurrent,weather current,,"Weather Conditions Current describes the current atmospheric conditions in a specific location, including factors like temperature, humidity, wind speed, and precipitation. These conditions directly affect soil moisture, temperature, and erosion rates, influencing soil fertility and the ability to support plant growth. Source: USGS, 'Meteorological and Soil Interactions'",weather,,http://w3id.org/glosis/model/siteplot/weatherConditionsCurrentProperty,,http://w3id.org/glosis/model/siteplot/weatherConditionsCurrentProperty
https://w3id.org/eusoilvoc#WeatherPast,weather past,,"Weather Conditions Past refers to historical weather data, including past patterns of temperature, precipitation, and extreme weather events. Understanding past weather conditions helps in predicting soil behavior, erosion patterns, and agricultural productivity, as well as preparing for future changes in soil moisture and temperature. Source: USDA NRCS, 'Climate and Soil Interactions'",weather,,http://w3id.org/glosis/model/siteplot/weatherConditionsPastProperty,,http://w3id.org/glosis/model/siteplot/weatherConditionsPastProperty
